word,latitude,longitude
light,39.2666667,-74.6452778
light,35.3733333,-119.0177778
light,29.9544444,-90.075
light,40.7722222,-79.53
light,40.7722222,-79.53
light,38.0466667,-93.7041667
light,32.7947222,-116.9616667
light,39.7172222,-74.9697222
light,42.8583333,-70.9305556
light,61.5813889,-149.4394444
light,45.5,-73.583333
light,45.5,-73.583333
light,45.5,-73.583333
light,34.7463889,-92.2894444
light,42.3313889,-83.0458333
light,35.2269444,-80.8433333
light,37.8911111,-93.6227778
light,43.0116667,-88.2313889
light,31.7319444,-84.1708333
light,37.9747222,-87.5558333
light,33.8225,-113.5408333
light,29.4238889,-98.4933333
light,38.9783333,-76.4925
light,34.9675,-82.4436111
light,34.9675,-82.4436111
light,37.0297222,-76.3455556
light,34.2783333,-119.2922222
light,34.2783333,-119.2922222
light,35.7719444,-78.6388889
light,38.5766667,-92.1733333
light,33.7186111,-116.3075
light,40.0336111,-76.5047222
light,26.1336111,-80.1133333
light,44.6369444,-124.0522222
light,33.9608333,-83.3780556
light,37.4644444,-84.5066667
light,40.7536111,-86.0688889
light,29.7630556,-95.3630556
light,30.2669444,-97.7427778
light,34.8697222,-111.7602778
light,32.895,-97.5455556
light,47.6063889,-122.3308333
light,42.2097222,-76.4936111
light,44.0583333,-121.3141667
light,54.5,-128.583333
light,38.9341667,-77.1777778
light,46.7325,-116.9991667
light,41.3763889,-123.475
light,34.09,-117.8894444
light,33.6597222,-85.8316667
light,37.8172222,-96.8619444
light,35.72,-79.1775
light,39.9338889,-74.8913889
light,41.4047222,-81.7230556
light,29.7955556,-90.8227778
light,39.9369444,-120.9461111
light,42.7069444,-71.1636111
light,37.2705556,-76.7077778
light,33.8125,-84.6344444
light,42.375,-71.1061111
light,41.3080556,-72.9286111
light,43.1225,-123.4113889
light,33.9525,-84.55
light,32.5091667,-92.1191667
light,29.7630556,-95.3630556
light,41.3583333,-89.7372222
light,34.0522222,-118.2427778
light,35.4675,-97.5161111
light,38.2325,-122.6355556
light,39.7458333,-75.5469444
light,30.2669444,-97.7427778
light,32.4205556,-104.2283333
light,32.4205556,-104.2283333
light,47.6063889,-122.3308333
light,46.1852778,-123.5847222
light,28.0219444,-81.7330556
light,28.0219444,-81.7330556
light,38.7891667,-90.3225
light,28.9002778,-81.2638889
light,41.4766667,-74.0241667
light,43.6136111,-116.2025
light,33.1191667,-117.0855556
light,44.8897222,-73.4363889
light,35.5291667,-113.4247222
light,41.4569444,-72.8236111
light,38.6786111,-121.2247222
light,39.9625,-76.7280556
light,33.1811111,-102.2738889
light,29.3836111,-94.9025
light,29.6513889,-82.325
light,38.0280556,-121.8836111
light,40.4991667,-74.3994444
light,35.3236111,-80.6561111
light,42.0661111,-91.7952778
light,41.0036111,-80.3472222
light,42.4005556,-76.0211111
light,32.7152778,-117.1563889
light,41.4994444,-81.6955556
light,35.4366667,-94.3480556
light,26.0108333,-80.1497222
light,40.8686111,-73.0019444
light,27.2436111,-80.83
light,27.2436111,-80.83
light,39.3602778,-104.5963889
light,18.3822222,-65.8316667
light,33.8302778,-116.5444444
light,49.166667,-121.95
light,48.7258333,-119.0125
light,38.3269444,-122.7061111
light,42.3625,-71.3619444
light,34.5794444,-118.1155556
light,33.3811111,-117.5722222
light,46.216667,-63.483333
light,40.7141667,-74.0063889
light,33.6888889,-78.8869444
light,44.0747222,-89.2877778
light,28.0219444,-81.7330556
light,35.0844444,-106.6505556
light,47.3294444,-122.5788889
light,38.9516667,-92.3338889
light,40.9561111,-72.9683333
light,42.3333333,-88.2666667
light,40.7141667,-74.0063889
light,40.5638889,-88.8988889
light,38.2972222,-78.4402778
light,35.235,-75.6288889
light,40.3144444,-89.1697222
light,44.9430556,-123.0338889
light,33.0580556,-112.0469444
light,39.0086111,-94.4633333
light,39.785,-85.7694444
light,35.5361111,-100.9594444
light,35.5361111,-100.9594444
light,39.1652778,-86.5263889
light,28.0833333,-80.6083333
light,41.2844444,-84.3558333
light,35.4675,-97.5161111
light,28.7586111,-81.3180556
light,34.7863889,-76.8594444
light,46.4163889,-117.0441667
light,34.2247222,-118.4488889
light,34.0194444,-118.4902778
light,37.2563889,-93.5075
light,37.2872222,-121.9488889
light,36.1538889,-95.9925
light,43.0730556,-89.4011111
light,43.0730556,-89.4011111
light,40.7141667,-74.0063889
light,44.8944444,-71.4963889
light,39.7686111,-94.8463889
light,40.3972222,-91.3847222
light,45.7055556,-121.5202778
light,42.2788889,-87.8341667
light,47.4736111,-94.88
light,39.7683333,-86.1580556
light,43.55,-96.7
light,37.4152778,-88.8977778
light,47.6063889,-122.3308333
light,34.7391667,-112.0091667
light,46.6541667,-120.5288889
light,46.6541667,-120.5288889
light,42.7325,-84.5555556
light,32.7252778,-97.3205556
light,43.8261111,-111.7888889
light,33.3941667,-104.5225
light,41.965,-80.4075
light,36.0816667,-84.0538889
light,33.2,-117.2416667
light,30.2669444,-97.7427778
light,40.8,-96.6666667
light,43.25,-79.833333
light,35.5463889,-77.0525
light,45.416667,-75.7
light,33.8622222,-118.3986111
light,41.9277778,-74.2158333
light,41.4994444,-81.6955556
light,43.9105556,-69.8211111
light,42.9027778,-73.6877778
light,38.6275,-92.5663889
light,43.75,-79.2
light,41.8388889,-89.4794444
light,26.1272222,-80.2333333
light,35.1186111,-120.5897222
light,35.1186111,-120.5897222
light,47.6063889,-122.3308333
light,35.1494444,-90.0488889
light,34.7538889,-77.4305556
light,25.7738889,-80.1938889
light,40.7141667,-74.0063889
light,43.0125,-83.6875
light,43.0125,-83.6875
light,34.8638889,-84.3241667
light,34.8638889,-84.3241667
light,39.7458333,-75.5469444
light,41.5222222,-81.3380556
light,41.1091667,-79.4902778
light,36.1538889,-95.9925
light,33.7475,-116.9711111
light,35.3588889,-81.0972222
light,33.4936111,-117.1475
light,42.0775,-73.9533333
light,39.5236111,-87.125
light,35.1822222,-83.3816667
light,45.5236111,-122.675
light,41.3469444,-74.1266667
light,35.4086111,-80.5797222
light,39.4666667,-87.4138889
light,34.7130556,-95.8497222
light,29.6513889,-82.325
light,37.8727778,-122.4633333
light,32.5091667,-92.1191667
light,32.7833333,-96.8
light,39.0997222,-94.5783333
light,33.7938889,-84.6605556
light,34.5969444,-83.7633333
light,60.116667,-128.8
light,33.4147222,-111.9086111
light,34.3622222,-92.8127778
light,41.5886111,-83.8911111
light,41.8338889,-75.8775
light,45.5236111,-122.675
light,52.133333,-106.666667
light,50.45,-104.616667
light,30.6277778,-96.3341667
light,34.0888889,-88.6222222
light,34.0888889,-88.6222222
light,32.5727778,-89.335
light,33.3805556,-84.7997222
light,43.5838889,-71.2077778
light,40.9113889,-73.7827778
light,43.3236111,-76.1169444
light,41.3116667,-75.8377778
light,42.2916667,-85.5872222
light,49.683333,-115.983333
light,40.7280556,-74.0780556
light,36.1161111,-98.3166667
light,41.2619444,-95.8608333
light,33.4222222,-111.8219444
light,47.3225,-122.3113889
light,42.7261111,-87.7827778
light,42.6055556,-83.15
light,34.4838889,-114.3216667
light,33.0677778,-80.9538889
light,33.7458333,-117.8252778
light,37.8316667,-78.7377778
light,39.6133333,-105.0161111
light,38.8113889,-89.9530556
light,41.5963889,-72.8780556
light,42.325,-71.0958333
light,40.7280556,-74.0780556
light,49.483333,-113.95
light,34.4691667,-96.2161111
light,38.7522222,-121.2869444
light,35.3272222,-96.925
light,41.6061111,-73.1186111
light,36.5569444,-89.9663889
light,36.8188889,-76.2752778
light,40.6686111,-74.1147222
light,40.2169444,-74.7433333
light,39.3175,-74.595
light,34.8525,-82.3941667
light,36.0152778,-83.415
light,35.2155556,-94.2555556
light,35.6869444,-105.9372222
light,33.5805556,-112.2366667
light,37.2152778,-93.2980556
light,39.7661111,-105.0766667
light,39.1416667,-104.0833333
light,42.5461111,-88.1655556
light,38.4436111,-90.2011111
light,40.6213889,-79.1527778
light,33.4483333,-112.0733333
light,42.3683333,-83.3527778
light,42.5355556,-72.5355556
light,35.4675,-97.5161111
light,47.8211111,-122.3138889
light,33.0416667,-116.8672222
light,33.0416667,-116.8672222
light,38.6780556,-121.175
light,45.67,-121.8894444
light,42.2711111,-89.0938889
light,45.8625,-122.6691667
light,42.44,-85.6488889
light,37.2152778,-93.2980556
light,30.4380556,-84.2808333
light,38.8338889,-104.8208333
light,44.3733333,-86.0102778
light,51.083333,-114.083333
light,40.8052778,-74.2041667
light,35.6144444,-88.8138889
light,43.8005556,-70.1872222
light,38.6272222,-90.1977778
light,40.2433333,-88.6425
light,33.4147222,-111.9086111
light,37.3394444,-121.8938889
light,35.7697222,-91.6408333
light,32.4486111,-99.7327778
light,37.5630556,-122.3244444
light,45.4872222,-122.8025
light,36.7477778,-119.7713889
light,30.8780556,-97.4013889
light,30.8780556,-97.4013889
light,30.8780556,-97.4013889
light,42.9275,-83.63
light,37.8044444,-122.2697222
light,32.3122222,-106.7777778
light,33.3805556,-84.7997222
light,44.0805556,-103.2305556
light,33.9966667,-77.9075
light,40.5002778,-79.7497222
light,42.4330556,-82.9241667
light,43.8013889,-91.2394444
light,38.8338889,-104.8208333
light,38.5816667,-121.4933333
light,42.2458333,-84.4013889
light,44.0805556,-103.2305556
light,35.9819444,-87.1213889
light,37.2708333,-79.9416667
light,42.0663889,-87.9372222
light,42.0663889,-87.9372222
light,39.7391667,-75.5983333
light,42.1083333,-72.0791667
light,42.1083333,-72.0791667
light,34.9386111,-104.6819444
light,39.7391667,-104.9841667
light,31.0747222,-96.1425
light,33.1191667,-117.0855556
light,43.0730556,-89.4011111
light,41.0380556,-74.2944444
light,36.2083333,-115.9830556
light,34.0952778,-118.1261111
light,40.4966667,-80.6069444
light,33.4933333,-112.3572222
light,29.1869444,-82.1402778
light,39.0180556,-77.2088889
light,39.0180556,-77.2088889
light,38.545,-121.7394444
light,42.9169444,-83.5063889
light,42.5377778,-83.2330556
light,38.6652778,-78.4597222
light,38.5816667,-121.4933333
light,44.7822222,-88.6088889
light,41.4758333,-75.1825
light,42.2916667,-85.5872222
light,47.1633333,-122.0255556
light,45.7255556,-121.8180556
light,32.105,-92.0777778
light,33.6305556,-112.3325
light,39.7391667,-104.9841667
light,41.14,-104.8197222
light,37.9841667,-120.3811111
light,39.9611111,-82.9988889
light,34.1063889,-117.5922222
light,39.7911111,-74.9294444
light,39.7558333,-77.5780556
light,40.8666667,-124.0816667
light,41.3683333,-82.1077778
light,47.6397222,-122.8272222
light,33.9202778,-80.3416667
light,40.0288889,-75.6211111
light,33.9561111,-83.9880556
light,42.0027778,-71.5152778
light,41.4413889,-85.265
light,37.9975,-121.7113889
light,37.9975,-121.7113889
light,43.5758333,-124.1738889
light,44.666667,-78.8
light,40.6183333,-74.7447222
light,35.4452778,-100.2705556
light,32.7152778,-117.1563889
light,40.0680556,-82.5197222
light,42.1513889,-87.9597222
light,43.0730556,-89.4011111
light,30.1586111,-85.6602778
light,34.3916667,-118.5416667
light,48.0097222,-122.5247222
light,49.883333,-97.166667
light,37.0833333,-88.6
light,21.3069444,-157.8583333
light,46.7208333,-92.1038889
light,21.3069444,-157.8583333
light,41.2752778,-75.8505556
light,35.7211111,-77.9158333
light,41.6269444,-88.2038889
light,39.7252778,-84.1741667
light,28.5555556,-82.4505556
light,45.4,-75.85
light,37.9736111,-122.53
light,42.2208333,-70.9402778
light,35.6869444,-105.9372222
light,37.9513889,-91.7711111
light,41.9666667,-92.5766667
light,43.0480556,-76.1477778
light,41.2330556,-80.4936111
light,35.7719444,-78.6388889
light,43.0730556,-89.4011111
light,44.0313889,-70.105
light,44.0313889,-70.105
light,42.4383333,-74.6877778
light,39.5061111,-77.6527778
light,39.5061111,-77.6527778
light,36.8352778,-76.2986111
light,33.9133333,-78.3041667
light,42.9,-79.616667
light,40.3013889,-79.5391667
light,43.166667,-79.233333
light,40.5622222,-111.9288889
light,33.1958333,-117.3786111
light,26.4611111,-80.0730556
light,40.6547222,-73.6722222
light,29.4238889,-98.4933333
light,48.0905556,-105.64
light,47.6588889,-117.425
light,40.7141667,-74.0063889
light,36.9902778,-86.4436111
light,34.2783333,-119.2922222
light,41.5930556,-81.5269444
light,35.7719444,-78.6388889
light,53.533333,-114.0
light,39.2619444,-84.82
light,32.8577778,-97.2544444
light,28.5380556,-81.3794444
light,35.9827778,-86.5186111
light,37.6486111,-118.9711111
light,26.8230556,-80.1388889
light,38.0627778,-91.4033333
light,42.3333333,-88.2666667
light,47.8211111,-122.3138889
light,37.3394444,-121.8938889
light,35.7719444,-78.6388889
light,33.9533333,-117.3952778
light,40.9805556,-111.8866667
light,41.8458333,-70.95
light,35.2269444,-80.8433333
light,47.4066667,-122.0375
light,47.4066667,-122.0375
light,44.5702778,-68.7363889
light,35.9938889,-78.8988889
light,45.7102778,-87.3047222
light,47.8108333,-122.3761111
light,33.1958333,-117.3786111
light,34.0233333,-84.6155556
light,38.2097222,-84.2530556
light,33.5805556,-112.2366667
light,36.8252778,-119.7019444
light,31.1913889,-101.46
light,30.1763889,-85.8055556
light,37.5536111,-77.4605556
light,26.525,-80.0666667
light,38.545,-121.7394444
light,38.545,-121.7394444
light,33.8491667,-118.3875
light,31.6033333,-94.6552778
light,32.7252778,-97.3205556
light,47.1302778,-119.2769444
light,43.9558333,-88.6780556
light,39.5697222,-75.0480556
light,31.7319444,-84.1708333
light,44.2911111,-105.5016667
light,36.0588889,-88.0977778
light,33.5091667,-111.8983333
light,40.0530556,-111.6727778
light,33.2486111,-111.6336111
light,35.9938889,-78.8988889
light,34.7463889,-92.2894444
light,38.9516667,-92.3338889
light,29.7630556,-95.3630556
light,35.6266667,-120.69
light,39.7588889,-84.1916667
light,34.2572222,-118.9952778
light,37.6922222,-97.3372222
light,47.3177778,-119.5525
light,49.0002778,-122.2636111
light,37.6922222,-97.3372222
light,33.7455556,-117.8669444
light,41.6763889,-91.5802778
light,45.583333,-72.0
light,29.8530556,-84.6644444
light,42.1155556,-75.9591667
light,36.8813889,-81.7622222
light,40.9561111,-74.8088889
light,34.2694444,-118.7805556
light,34.2694444,-118.7805556
light,34.2694444,-118.7805556
light,46.5897222,-111.9147222
light,44.28,-88.3183333
light,44.28,-88.3183333
light,28.5380556,-81.3794444
light,45.416667,-75.7
light,42.1969444,-88.0933333
light,41.2505556,-87.8313889
light,35.425,-78.815
light,38.6644444,-80.71
light,37.6688889,-122.0797222
light,27.2155556,-81.8586111
light,36.1538889,-95.9925
light,43.1836111,-89.2136111
light,37.3394444,-121.8938889
light,34.0605556,-86.7675
light,39.9536111,-74.1983333
light,45.0244444,-123.9452778
light,35.7825,-80.8875
light,35.7825,-80.8875
light,37.2872222,-121.9488889
light,34.4811111,-87.2933333
light,32.2094444,-99.7963889
light,37.8716667,-122.2716667
light,30.5080556,-97.6786111
light,31.7838889,-81.6077778
light,40.0483333,-86.4691667
light,48.1183333,-123.4294444
light,34.8027778,-86.9716667
light,37.7741667,-87.1133333
light,47.2152778,-123.0994444
light,41.4886111,-75.7088889
light,28.555,-82.3880556
light,41.42,-87.7416667
light,29.4238889,-98.4933333
light,40.6441667,-97.45
light,30.5755556,-90.9530556
light,44.5616667,-72.5988889
light,35.2827778,-120.6586111
light,48.5466667,-117.9044444
light,41.6638889,-83.5552778
light,36.0397222,-114.9811111
light,35.0875,-84.0347222
light,39.4816667,-106.0377778
light,29.9838889,-90.1527778
light,30.1758333,-84.3752778
light,35.5155556,-93.3247222
light,32.7630556,-79.8369444
light,33.3061111,-111.8405556
light,32.7630556,-79.8369444
light,37.3058333,-89.5180556
light,41.45,-71.45
light,40.0580556,-82.4013889
light,45.3069444,-92.3619444
light,43.983333,-81.283333
light,47.0380556,-122.8994444
light,45.7558333,-93.6541667
light,42.1269444,-89.2555556
light,36.7902778,-85.3705556
light,43.6769444,-70.3716667
light,42.583333,-82.366667
light,37.6841667,-88.6327778
light,41.7355556,-111.8336111
light,44.8272222,-89.1694444
light,28.0341667,-80.5888889
light,34.4208333,-119.6972222
light,45.483333,-75.65
light,41.9294444,-88.7502778
light,36.6061111,-118.0619444
light,35.1980556,-111.6505556
light,33.4483333,-112.0733333
light,35.7325,-78.8505556
light,41.1108333,-112.0252778
light,34.2783333,-119.2922222
light,31.2230556,-85.3905556
light,32.2216667,-110.9258333
light,44.7272222,-75.3213889
light,29.9402778,-91.0247222
light,37.4791667,-82.5188889
light,44.6497222,-93.2425
light,42.5802778,-83.0302778
light,43.5780556,-70.3222222
light,44.98,-93.2636111
light,41.2330556,-80.4936111
light,44.65,-63.6
light,40.8094444,-80.2019444
light,34.0522222,-118.2427778
light,38.6272222,-90.1977778
light,35.0844444,-106.6505556
light,49.216667,-122.916667
light,30.4752778,-90.1008333
light,39.6133333,-105.0161111
light,39.0061111,-94.0722222
light,45.5230556,-122.9886111
light,34.0583333,-106.8908333
light,45.96,-108.1602778
light,44.1597222,-75.0319444
light,44.1597222,-75.0319444
light,44.1597222,-75.0319444
light,34.7463889,-92.2894444
light,33.6863889,-117.66
light,32.2216667,-110.9258333
light,48.7597222,-122.4869444
light,38.9297222,-78.4638889
light,47.6063889,-122.3308333
light,21.3069444,-157.8583333
light,35.7719444,-78.6388889
light,28.2438889,-82.7194444
light,41.1175,-73.4083333
light,43.0691667,-77.2991667
light,28.6802778,-81.5097222
light,33.7877778,-117.8522222
light,47.3811111,-122.2336111
light,41.88,-88.0077778
light,40.6705556,-78.2388889
light,40.6955556,-73.3261111
light,41.6033333,-80.3055556
light,42.983333,-79.25
light,41.2102778,-75.8969444
light,39.7555556,-105.2205556
light,29.3011111,-94.7975
light,33.9244444,-86.0225
light,47.7625,-122.2041667
light,33.4147222,-111.9086111
light,35.9938889,-78.8988889
light,42.4666667,-70.95
light,39.7994444,-88.4622222
light,42.3958333,-71.1791667
light,49.683333,-115.983333
light,45.0725,-93.4555556
light,33.4763889,-100.8552778
light,33.8752778,-117.5655556
light,30.3569444,-87.1638889
light,33.6058333,-78.9733333
light,34.5794444,-118.1155556
light,42.9730556,-120.7763889
light,33.4483333,-112.0733333
light,45.5236111,-122.675
light,42.8666667,-88.3333333
light,43.8927778,-71.6763889
light,40.0516667,-84.3444444
light,40.7447222,-73.9491667
light,34.2072222,-84.1402778
light,39.3722222,-104.8555556
light,39.1155556,-77.5638889
light,48.4,-89.233333
light,26.0625,-80.2333333
light,33.2341667,-97.5858333
light,30.0797222,-95.4169444
light,42.0333333,-88.0833333
light,33.8847222,-118.41
light,34.7463889,-92.2894444
light,43.0113889,-75.0044444
light,34.8697222,-111.7602778
light,40.3266667,-78.9222222
light,44.98,-93.2636111
light,38.2119444,-86.1219444
light,45.0025,-101.2330556
light,35.7511111,-86.93
light,26.9338889,-80.0944444
light,35.0844444,-106.6505556
light,35.9605556,-83.9208333
light,35.9488889,-85.0269444
light,35.9488889,-85.0269444
light,34.0027778,-84.1447222
light,32.7833333,-96.8
light,33.6602778,-117.9983333
light,32.7177778,-100.9172222
light,39.4811111,-76.6441667
light,40.7975,-81.165
light,30.5475,-88.1752778
light,41.2586111,-95.9375
light,33.4222222,-111.8219444
light,33.4222222,-111.8219444
light,41.2586111,-95.9375
light,34.1480556,-117.9980556
light,35.7719444,-78.6388889
light,28.5380556,-81.3794444
light,38.9333333,-119.9833333
light,46.8205556,-100.5308333
light,43.3122222,-75.1222222
light,19.6255556,-155.0416667
light,30.5080556,-97.6786111
light,40.5852778,-105.0838889
light,40.8813889,-74.1136111
light,38.7072222,-121.28
light,39.535,-119.7516667
light,41.525,-88.0816667
light,43.0480556,-76.1477778
light,37.0058333,-121.5672222
light,29.7630556,-95.3630556
light,35.6144444,-88.8138889
light,36.1630556,-82.8311111
light,44.98,-93.2636111
light,45.3575,-122.6055556
light,36.9741667,-122.0297222
light,39.4055556,-105.4727778
light,33.0183333,-80.1758333
light,46.2469444,-114.1594444
light,39.6711111,-76.8513889
light,42.4461111,-87.8327778
light,44.5263889,-109.0558333
light,43.133333,-80.266667
light,32.1152778,-81.2472222
light,41.85,-87.65
light,42.1275,-87.8288889
light,36.1033333,-84.1319444
light,44.8622222,-93.5305556
light,33.5725,-84.4133333
light,34.8833333,-82.7075
light,34.0966667,-117.7188889
light,33.7455556,-117.8669444
light,35.0844444,-106.6505556
light,40.1002778,-79.5872222
light,29.7630556,-95.3630556
light,29.9833333,-94.2025
light,47.8569444,-121.6958333
light,47.4736111,-94.88
light,39.6836111,-75.75
light,36.9111111,-80.3202778
light,35.2225,-97.4391667
light,28.46,-98.1822222
light,38.7633333,-121.1627778
light,39.4580556,-104.8955556
light,33.6602778,-117.9983333
light,40.5141667,-112.0322222
light,30.2669444,-97.7427778
light,43.866667,-78.933333
light,34.2180556,-80.2486111
light,38.2716667,-84.6863889
light,39.3836111,-76.4325
light,45.416667,-75.7
light,45.5236111,-122.675
light,40.5675,-89.6405556
light,40.5675,-89.6405556
light,38.8133333,-82.7269444
light,33.9830556,-118.0958333
light,54.4,-126.65
light,39.0997222,-94.5783333
light,32.4458333,-95.7036111
light,32.4458333,-95.7036111
light,44.9808333,-85.715
light,33.6888889,-78.8869444
light,33.6888889,-78.8869444
light,41.9672222,-87.8075
light,41.865,-80.79
light,45.0791667,-93.1469444
light,40.3294444,-104.8547222
light,35.8177778,-79.8033333
light,47.8555556,-121.9697222
light,30.2352778,-92.9213889
light,39.1619444,-84.4569444
light,38.2097222,-84.2530556
light,42.2630556,-88.0038889
light,40.8019444,-72.8413889
light,42.0372222,-88.2811111
light,34.8038889,-81.2394444
light,27.7705556,-82.6794444
light,43.866667,-78.933333
light,40.3013889,-79.5391667
light,36.0397222,-114.9811111
light,40.3980556,-77.0233333
light,35.2619444,-81.1875
light,38.4405556,-122.7133333
light,33.6305556,-112.3325
light,29.4238889,-98.4933333
light,40.7205556,-76.1913889
light,37.3280556,-87.4988889
light,39.4152778,-81.455
light,34.0583333,-106.8908333
light,41.0005556,-85.7686111
light,44.5955556,-75.1694444
light,44.6336111,-121.1283333
light,33.5861111,-86.2861111
light,21.3069444,-157.8583333
light,42.0805556,-70.9361111
light,29.7630556,-95.3630556
light,37.9825,-76.9616667
light,41.5236111,-90.5775
light,37.3394444,-121.8938889
light,47.9791667,-122.2008333
light,41.0241667,-80.6630556
light,47.6063889,-122.3308333
light,38.3030556,-77.4608333
light,40.1566667,-75.8330556
light,33.8941667,-83.9558333
light,25.8572222,-80.2783333
light,34.9244444,-80.7436111
light,35.8825,-80.0822222
light,43.8247222,-71.3036111
light,50.666667,-120.333333
light,29.7630556,-95.3630556
light,37.3861111,-122.0827778
light,40.1727778,-74.9930556
light,33.1022222,-84.3427778
light,32.63,-83.6897222
light,32.2427778,-94.4552778
light,26.9758333,-82.0908333
light,36.9613889,-120.0597222
light,36.9613889,-120.0597222
light,43.0480556,-76.1477778
light,33.415,-111.5488889
light,45.1230556,-92.5363889
light,21.3155556,-158.0072222
light,21.5027778,-158.0236111
light,40.3219444,-75.3283333
light,38.7613889,-120.5855556
light,33.9163889,-78.1613889
light,37.0763889,-79.8897222
light,37.775,-122.4183333
light,35.9941667,-79.9355556
light,40.6661111,-89.58
light,40.7186111,-74.5697222
light,29.3777778,-95.1055556
light,37.6547222,-122.4066667
light,43.4594444,-76.2291667
light,39.5297222,-119.8127778
light,42.9955556,-71.4552778
light,43.6955556,-116.3530556
light,38.5922222,-89.9111111
light,43.3666667,-124.2166667
light,38.9208333,-76.8719444
light,42.575,-71.9986111
light,34.0522222,-118.2427778
light,30.8527778,-95.4033333
light,35.1472222,-107.8508333
light,34.005,-118.8091667
light,35.9272222,-89.9188889
light,35.9272222,-89.9188889
light,39.6133333,-105.0161111
light,37.3394444,-121.8938889
light,37.3394444,-121.8938889
light,42.0266667,-96.0969444
light,37.5705556,-101.7505556
light,34.7369444,-82.2544444
light,40.0072222,-104.7155556
light,43.4577778,-88.8372222
light,43.4577778,-88.8372222
light,34.0552778,-117.7513889
light,21.4180556,-157.8036111
light,42.3266667,-122.8744444
light,42.3266667,-122.8744444
light,42.3266667,-122.8744444
light,36.6941667,-91.3991667
light,47.9791667,-122.2008333
light,38.8055556,-123.0161111
light,38.8055556,-123.0161111
light,42.3583333,-71.0602778
light,28.9002778,-81.2638889
light,33.1030556,-96.6702778
light,33.1030556,-96.6702778
light,35.9938889,-78.8988889
light,41.85,-87.65
light,36.1988889,-115.1166667
light,30.0266667,-95.8441667
light,43.5408333,-116.5625
light,43.5408333,-116.5625
light,45.3194444,-93.2022222
light,42.7158333,-78.8297222
light,32.2216667,-110.9258333
light,45.3808333,-122.5936111
light,45.3808333,-122.5936111
light,45.3808333,-122.5936111
light,33.7225,-111.675
light,43.8013889,-91.2394444
light,36.9886111,-121.8052778
light,45.5236111,-122.675
light,40.0377778,-76.3058333
light,43.4919444,-116.4191667
light,21.3069444,-157.8583333
light,21.3069444,-157.8583333
light,36.1658333,-86.7844444
light,26.2708333,-80.2708333
light,30.5755556,-90.9530556
light,41.6061111,-73.1186111
light,40.7141667,-74.0063889
light,42.8944444,-71.2916667
light,35.1494444,-90.0488889
light,37.6422222,-104.0175
light,50.666667,-120.333333
light,42.2222222,-71.0
light,36.175,-115.1363889
light,47.9791667,-122.2008333
light,34.4016667,-86.4491667
light,37.0841667,-94.5130556
light,39.0169444,-94.2813889
light,34.8172222,-97.4055556
light,31.5544444,-110.3030556
light,41.5033333,-74.0108333
light,42.4916667,-71.6180556
light,44.05,-91.6391667
light,33.0197222,-96.6986111
light,38.05,-85.5458333
light,38.05,-85.5458333
light,41.7636111,-72.6855556
light,41.7636111,-72.6855556
light,41.7636111,-72.6855556
light,40.3933333,-82.4858333
light,42.3416667,-72.5888889
light,38.2494444,-122.0388889
light,42.4472222,-71.225
light,39.3077778,-123.7983333
light,44.5438889,-73.1483333
light,39.535,-119.7516667
light,36.5858333,-79.3952778
light,28.5380556,-81.3794444
light,34.8238889,-89.9936111
light,46.9966667,-120.5466667
light,32.9183333,-80.0222222
light,38.6272222,-90.1977778
light,41.1616667,-112.0255556
light,33.5422222,-117.7822222
light,37.775,-122.4183333
light,42.2711111,-89.0938889
light,29.9544444,-90.075
light,40.2066667,-75.1
light,41.5236111,-90.5775
light,45.633333,-64.05
light,43.7025,-124.0955556
light,41.6216667,-83.7116667
light,32.7922222,-80.1083333
light,37.775,-122.4183333
light,53.55,-113.5
light,26.9616667,-82.3527778
light,43.0388889,-87.9063889
light,41.5680556,-87.7202778
light,34.3077778,-118.4483333
light,47.9791667,-122.2008333
light,50.666667,-120.333333
light,41.2375,-80.8186111
light,41.2375,-80.8186111
light,40.7141667,-74.0063889
light,41.4994444,-81.6955556
light,38.1347222,-105.4652778
light,40.63,-79.9697222
light,34.0708333,-112.15
light,40.4847222,-83.9230556
light,39.3419444,-78.7569444
light,43.6613889,-70.2558333
light,40.9277778,-73.7522222
light,46.25,-60.083333
light,42.9597222,-87.8613889
light,47.5675,-122.6313889
light,36.2741667,-87.0641667
light,35.2269444,-80.8433333
light,39.5138889,-121.5552778
light,47.3075,-122.2272222
light,39.8005556,-76.9833333
light,41.7108333,-87.7580556
light,49.883333,-97.166667
light,42.5158333,-73.6105556
light,39.1647222,-122.9094444
light,38.7694444,-90.7288889
light,38.4655556,-123.0077778
light,33.9533333,-117.3952778
light,33.0738889,-106.0180556
light,40.7230556,-113.2888889
light,49.883333,-97.166667
light,49.883333,-97.166667
light,54.5,-128.583333
light,37.3394444,-121.8938889
light,37.3394444,-121.8938889
light,42.7341667,-90.4783333
light,47.7425,-121.9844444
light,38.8816667,-78.5061111
light,46.0647222,-118.3419444
light,45.45,-73.3
light,33.4936111,-117.1475
light,36.9786111,-76.4283333
light,48.0152778,-122.0625
light,42.0983333,-76.0497222
light,40.7933333,-77.8602778
light,33.7380556,-81.0980556
light,38.5816667,-121.4933333
light,33.2197222,-82.7033333
light,39.1233333,-122.8472222
light,37.1316667,-80.5766667
light,41.6619444,-86.1586111
light,34.2366667,-84.4908333
